,NU_INSCRICAO,NU_NOTA_MT
3496,b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,455.6642592676443
3497,3e18aea5e0898b4897982b585efcd5d41ffa2310,465.9860297326503
3498,d495216a1ae9d009143f93fe516ca90b043cfe9c,447.48338722765845
3499,50ad15cf445499a53f33dc97b68dd485a0b5be5d,470.4535179199775
3501,d6317ea6ea09e751946b500ec15b68a389935cc8,417.62327115707916
3503,9cb37b0c352edfd37f1c08d1c5f4c995def2a7c6,594.75046120686
3504,4ed186e1854432164fb76a7752abe3f9b672fc44,426.07104087552034
3505,17c7b8a4295b71deffbcd9679e0b3e7058cd23f6,560.3917449063725
3506,c65b40029e4b7c845db8e38a9aedee2303926a1e,407.92771674541996
3508,78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,479.2060930872144
3509,62af61a85dd17d2ce7fdae1ea47fd411ee4e3909,539.2715126758541
3511,cc664dbabfc9fedfc92f66cd1c9149f3df584580,385.688866957678
3512,ad7e78f08cf26ecea74316f3eaa7297f08eefecf,503.41057055930764
3513,c41de1d66943f86e42cf66b3dec6cc196ac456b4,400.5747820306482
3514,73f5617878676b211049c06a734395f316f7bce9,476.14309728950764
3515,40ea1311a656cb310e7d7f55baad87f4ec644371,478.8024628812353
3516,b794af00318eac2874056f5f23d8f64b2c82b9a6,437.0065083527281
3517,f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273,401.13613709776047
3519,0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c,530.0317608926773
3520,44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,517.1129335155052
3522,c960037aaaff6addce26bd7b9bebb67d66815336,418.4495455331119
3523,29175318e03e967d7db83010ffc193639e75fb60,468.4985384255465
3524,aee562b057a663232ded7ad7dd99f532abd88f1c,502.22779342395665
3525,b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8,494.6662178601597
3526,fddd0c34d10074967156596c5bb565730c0516a6,548.1329194503385
3527,25649c8b169c66dfc43ff7735ec439eeb4c43cb1,403.0797725637936
3530,0e218e7923ac1bf75819e9681926860fda5955c4,433.05594656450546
3531,6be0f430c65f5f310cf8bcb7811e72977ab8a36b,581.3376126085939
3532,aa8a567bfed4d996f644d2ae4a0410059ed559a8,429.5228431835548
3533,f3758a79f6787e87690a273be8877dd2559a2189,366.453631085786
3534,0115b0abcaa64883c780f4395816c763b0ba1dba,485.3949499847671
3535,c9c320120b3e986326fd27c64ebafddcb8a34ae5,533.3561830913143
3536,83e9189ad5e6803010e4a8d7786d83d51b4d072b,566.3953336244464
3537,1716bac5fa1b2e07c5309fd23296fb10f32a91fd,459.27612063544575
3540,687448d804c924b64fb61ba94b1846007d6ab904,652.9309917467534
3543,85d242dba50381621f3f44a46c8e19d4aa949196,392.163231050597
3544,e673f673a923826e58dbbaee41347fc6c7190f6c,413.93767392111573
3547,d8bb747e90924ca2da4811a86d612a811ca55ee8,395.88913822106383
3548,c6276f27d568361cee956964fb7149a64d477a72,514.4918019977345
3550,ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b,563.4930133518155
3551,d9d847916197466389658a31c9a071bf751b2231,400.7679151845659
3552,f5cfb92ab9b6e8b882a01783c02a97c545773253,361.1914508954189
3553,8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,522.0691064649161
3554,7aed648c2c983a53e6bf18a80ff3fda2809f2828,408.05314371831685
3555,62980b7abb1768ca53fe76039d00c32db1111dd1,570.4195046032238
3556,9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6,414.129726534548
3558,9beb191a3446fedd038a2acc53cc73a4d7addd98,416.12412282247834
3559,a696ba411198f3efa4ac94e1cf6969629f7e3fa9,497.45001506787105
3560,e3dbb8a1df52dd191d1698da978426270fdab4c8,578.2469276151155
3561,b6bee62d4d73657b0ef47f16f875418eb4c4ff2f,470.76731945701874
3564,6e27fbdbe1c3535d01606cebf23168cbc867284a,454.95740046046404
3565,fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,451.7585458230778
3568,7ac5b8119b46505883764b15158768249a19bc75,492.8350627291029
3569,d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,500.8619736550528
3570,77b4afdddd5906c700007d523aad010af744828a,537.724281847164
3571,5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,507.6475276982702
3572,0cb149aaae0d8f15b7376c63d0eddd4b7610faa4,446.04517455105
3574,0912901a9cf2c28f2f001c8b07b0b6745cfeef73,429.97092870143786
3576,16c86751ae838343cf11f2b782cfd1a9351b7df9,442.3484128868833
3577,f5e18a31e75145ed9947397f7e97f7cdd65997c9,474.63264194845925
3578,44333fb503c4285b21500fd8cbe2d4b01f7c9a9a,565.3196409850118
3579,1aaacd35a610392bd3eb26cdc03b7df70e7338b6,450.19198908792407
3580,58373722411945d7bdef5cb5ede4459a9edcba13,648.5733725198252
3583,fbbedf651635cb20ab7d73c0df10349ec19406f4,501.60371838122774
3584,ac0672791ab77daa1a88917319f6a81d48c039a2,474.9655031890988
3585,18971261007a7df90081e682f530b0bb933c7b05,421.080935969987
3586,766e74a2b847193a0e72fd9ca7a5488467b4001f,625.2927563196412
3587,f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,619.6627227146687
3588,a046d5f1275b3d7c4c80de122f5783110bb139de,508.38110754086483
3589,c476c28c271114351f7df88e4ada53a02a6ab7fd,448.54472262481437
3590,2383fd53d2062cf9eb760ee159e8599d784ea3ad,529.5689757138479
3591,6cf4378e9b737cde762f847a4133c0f0a51af8fb,441.63990874260105
3593,537e2b3126d1ac5dbbcfde55d0549dda561b575e,612.5089793076642
3594,d5b0b6b1d308bc5598d17171b63c220429d65882,535.469600457377
3595,be5fcc60060c10729489eb296651f99cde7a1f78,473.3673092323026
3597,889a6097b286730a6757ea174728eeb0a14fcc4f,566.230175981925
3598,bd7f9c8640412736f83101714c2d35721753de71,431.239262572353
3600,f77507705f197f08acf982853b4f481d7a9a0a0b,573.7846837908958
3601,8005937a977eaf54535cec4e86fffe0622d86027,485.7340718575981
3602,d548b75b88388dba356a5e7043d802523cebf7be,446.84983765111747
3603,5aed9b781bc9d334def639b9e22fa0edd86c4104,398.8760025064764
3604,8d273cc5ff9520947e212b4bab15a7bf125d51ae,573.3461349484134
3605,beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,484.77829837485376
3606,6bb0347a27172b6da6a477b212ac453ee0b317d6,444.49493431812976
3608,5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,562.8552603851323
3609,e095d83730d16bdca52edda499352823c0ae9a7d,480.20546499896784
3610,7fb12a1d1f8106aa942787429c57962db62209f4,452.496748575371
3611,3e0fd99c643bac4c7354025cacbc04922c4d7af8,377.49505145893494
3612,6bd7e53fde462120da3e1f3abc359dcd853f38a1,434.6196248201799
3614,931c9b68503203e3dde2b2416193f56f3b3240b1,472.709987653248
3617,a15d809e0a87059fde96b0b69718e260119b680f,458.40681865648594
3618,fce9f32ec22885e4680e8e992ec173aaa112d41e,446.90994789109396
3619,41cdcbe8b3d19283983318846c677a4c15af4aaa,419.1240214142983
3621,93fc86498d9aab1cc0b79b62ca83a2c303fa978d,410.4764362626888
3622,0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,501.73841070479057
3623,9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,396.61815886269943
3625,c809774e530a33dfb2e8131fb2859acb1d60fc16,572.227033892344
3627,17852911ec609b95147c2b36507cf41c374feee7,583.8592404774205
3628,ac30e056ebf05c2d64f1827a7df1621f05ae2f49,444.4619638224599
3629,2818b1f99095fab6d1019efc123108c69504dfbb,482.7900329647021
3631,3c7d52ad907c55f7334346a768b44288ebb5b72e,461.30344822926634
3633,8bd427155d8fbac266279acd0e1cfbd04198f2c3,462.5719339892424
3634,ca7b735d284c323a2a5a8e07da8e6adf767b8e23,464.914301181405
3635,dee4340768896265cc860b2143a197f1e83857dc,482.46659957887607
3636,4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,582.2003131811257
3637,0013741ec1dc7e4c3b5baf73f61a47d7585292d9,510.09745301184296
3639,03faf309404717170977dd61b95ff1814c40088c,429.0935175783221
3640,cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,423.2679824151054
3641,2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,490.61671663754635
3642,ceb125e2a8f67106d58e63f317c812b764d3f725,568.5177499624253
3645,084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,445.6174316906429
3646,e953271d07ef14f77f07eb72a93de203efa33b06,472.21896440630303
3647,9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,414.46642729048875
3648,2c3e89ffb7d52702eb2d96bd704b80dc058ff897,541.079209268518
3650,4abd3801858b276db1a70ee7e94c1d899b79e380,618.7185528631147
3652,c59cbd8309df8defa64508ebcbeefbcab5b24b50,441.07965927901785
3653,c9041f3b039b43b8eee4400b24308cb2f1c20a6e,437.2123230887685
3654,6dd26d0500fac7c3b12384dc9790d56647196ade,445.20529793338903
3657,f99ef219338343ac35a138627ab44549fcc9247d,588.958332487141
3659,367a987b5a240cb3cd1ba4302f32f1e9adf75129,421.79837156149114
3660,71b69bc0230f1d10277c460ca6226d6886d0799a,558.9254543687402
3661,fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,611.309584738507
3663,85ddb58c793932dc0b1244a67d490cfb45c64aa6,430.5154351229926
3664,0683bd41ef13129ea73344ea989e0c2e93910ef2,547.2712345822421
3665,bdda2058e08eea69e4c188395e34efa77d626279,445.09751062754214
3667,e24c79803fab5038ccbe849262f642dcbca4a735,476.5633492997824
3669,809a406544f9c7b0ec78cbf04043abdd3bfd5faa,486.87769404322796
3671,10ce02a9154cccd22497208b8e0195af192540a7,467.60281800745827
3672,c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,424.1505652138891
3674,368c201123a334ce74cb5b5736cecdc4dcd7f43b,451.6803967043021
3676,951544af1d2cc99f72def1e5050a514a7d869da7,397.79657261631917
3678,47c56b81cb75952158cc58ac1dba1c6adec1e441,502.1988004623072
3680,19df9feceee051f2b3466617bd4969688049c530,473.79114635384826
3682,5128a1a7c4743109ace5dcfd42879ee999290536,458.6299498842665
3683,396393b00220c19d1da779dd40277ab033825c5b,466.56630755843327
3684,aa3c70232b75e6699d4fddad8278b785019de599,490.08420533403046
3685,23fe757306c647c997ddd80b681ee7cdd693ed0a,441.7836482626198
3686,8338d85c01042aa8d043b4f004e1051b7dab9385,364.8238695297542
3687,1ae3591562a76ac63d7f8edf9113a2eaad373539,504.08600222410485
3688,4fd659b8ab4ac00f9233609c32a6f735b909493e,478.097923264844
3689,97c20f6f8377abce03e1a8e94f3e9428a7692d5a,625.282995907799
3690,71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,460.74372470565834
3691,eb72e93988532c686581729e39b8b969e8fe11f9,515.1743180572827
3692,f8b9cf59ba045595c2635ca232e74e417468054f,410.73388883552644
3693,e2867649339be49075bcc34446b27b84685df132,557.0472257959573
3694,a684d0f8cbd3951c1aa7f0eb17207255da6a5342,465.9276465677738
3695,4b83e292acd8b9b0ff3f73d2d76786c668346b02,572.4202335542548
3696,f220f1ad2b33afcbe62e6d7110acbf8f33611643,434.53657281843897
3698,8e397c184b99d98a6321ece206c14e060259f972,466.83857299974454
3699,007d54236b259073657f2ec22ec77f01f53cc845,387.60770115402795
3700,b821047b68fddf477c463a21d71311fe8dfeb73a,551.6837684104726
3701,fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,400.4409491272538
3704,7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,425.5299561822278
3706,0031a184b641879da21aa6b20afe7fe981cbd0b9,431.8935528295523
3707,3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,677.3683377125618
3709,f0527e3f10cbf275c69eda7ebf7e521f74723644,500.0583653177383
3710,dbb9805d453e8be32d844ff35ab54818f1862c4a,399.47546941990015
3711,c063002d93b60b03895b07efdfb49981c0aa74cf,568.2594668701429
3712,79a82427efed350356cfde73470641b0143931af,493.60785922813886
3713,998dd43e87b4e1a075aa5af92a3dd5aa644b6710,416.7208745817629
3714,b6896311e1e6509aa201bb98af9d59a9f92ae26d,537.0510531006624
3715,cdbc37753e75ff9e9084f74b9ea32790dc3021c8,553.0746626847468
3716,1ff27016f59accc6db15f32efc63c1e359c2e640,472.8881673000467
3718,70f54399076674b5788c25a4f91590eef521c586,501.17620114140095
3719,c9c74863e650894c407ecff2e859d545add51127,462.27419649066996
3720,5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,446.97704466822194
3721,adb2c4c81f38b46232c14ba76031de8e4d932bfd,421.0696463197488
3722,ee5f9994df3331cf0df76303584bab4070a28d0d,529.1926881747556
3723,f1188bd78bb2caf3b243095a7efa21a90b455323,527.6373144710968
3724,469a2496f12cda71984b4783186e4a81ddc66d05,486.243477530891
3725,53aff6504cf05345877577b392df1e6d3495f96c,467.45029008685367
3726,c93e7b3dbc68c73e8b971c76348d35b6ab96f832,558.3245238560296
3728,16e35b093d462f16bca8f46ef05907d7674171b5,399.20888977458713
3729,39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,410.22663708893714
3730,61d98e628e77be0d8884ce8f3108afc6ae7c5c03,524.238461510841
3731,603cdac3e2637a1775d0835a35b1824a66d6f159,521.7341329607988
3732,729dbf9ac607943285cf9cabf80503f9e1112cb0,636.1349665894252
3733,6553371b304d9effccd011d3ed11f852354b335c,449.34111692205374
3734,dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,454.247338995636
3735,6b11913937224ba8eac6c17003a30e9d6939b6a3,382.31442611766283
3736,11cca4c8990d674ff1a5e26fe0040669e61a0233,382.30202011176317
3737,7cc229b6a8bfb19b7018bb362188dd9bf985cddb,449.98997649132986
3738,569fff7fa6d66e6a99c21bd650356b830ee82ff9,537.7475910328726
3739,d974c6fd7a7c8a43b2aded4a925119b6d56468a8,510.10984776510384
3740,96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,563.153244992076
3742,01f7730894bdc452e3477d93e3c54ff415b61111,487.93456846398607
3743,5ec28648c95c2da89e5d8edceef07e9f93cda87a,442.79233771361027
3745,c72b158cced5274845a6dd714599314634bb6c48,396.5496960579763
3746,c48bba8ca267525981be488ff4e86cf050164a39,395.88473232638785
3747,f34a161eeb0416fc4b417e93ce97909636c524a9,619.3390532441377
3748,c1879190680836a87f332da038342397e16c5ccf,481.17488395428074
3749,6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,451.33165569410033
3750,92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,482.20239414267354
3752,9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,592.6835263057915
3754,9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,424.73689031980865
3755,8833c7ba011d13481b959f08f6c7cf30a1556c6d,403.0619950872333
3757,f3ef288fa31afac3b0ca3aa433d13e272fe00266,479.7612263572769
3758,dd2d48e442be679f4ea26a306395cd883b62adf9,506.6280940747197
3762,2689bd93b7eeaf6477323172ff564376bbb01a61,445.3605714117799
3765,05cf942d421a1328096dd41aa129871a0f151617,458.0747968410859
3766,75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,501.74760287913443
3767,cdb9efbf46b74930f814ed3315298d246112432a,576.8768300181865
3768,d223498de0171aa5a893a630d50d64cdd6c3903b,537.8246952792908
3769,c8a54292e1a0f01824920b5ecef0ed73117c82af,469.05666219524824
3770,e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,474.7017994941601
3771,94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,528.9954246810263
3772,b083c91a03a467c488143daae73bc1ca6c67eaed,404.019561031573
3773,e045a78dd6d3a80cdb933c2c633235f9400d935e,452.41509992930776
3774,9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,474.86009672525563
3775,06dcdcbccf054a131e22e893c4ef13c5c55e95c6,539.6068129364112
3776,6d92d2501c29777b1ee946549b4c68855dcaf846,510.4953356714831
3777,7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,554.7813146868995
3780,40f78aa7da9ceea65c094319f607534e9b30365e,507.460268173485
3783,1d24aa3d5981652501dfaed0536c6a7268269e42,510.2537764782767
3784,e172fa5f93736178e35f574e8c2ac09d5191ef51,406.01906141016946
3785,ad12d43e69656e89951352925b1783b8f52e461a,464.3310997838748
3786,baef769fe1e7fa60a51d42aecf92b955d4b897ea,444.1404422108312
3787,d0dde3b886beb447747030ffc5e4df503c77ea06,424.9797891040769
3788,5e72d4a95f175b0f3b54cc41d54beb6574bae90f,413.31306278775776
3789,8e19e5d730aa06ec06279e0b711954526ac5fdf0,551.1064873604176
3790,930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,438.3848946207703
3791,5132afe537cc020677fc257025ac2197ec8f4f76,427.36430994328066
3792,4800ed1c53611d0b9722bb55f2b5eb411d9810f2,474.0057749004019
3793,d241980523994e8163acc9fa7535cb8a2f4581c2,448.8905598949834
3795,5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,514.0789486759454
3796,d53d367385fdeebd4755f504ce0b52c08212e2cf,519.0063713949239
3797,43345fa824e2d2e14c9e55ef4203fa7281384d08,494.3415563994781
3799,91715815e6d1a2fd369379aa2451e4d535f000ad,671.2043244588783
3800,fedec1c68a8209fbd9d61deb68b5758092e988b6,492.9686334660464
3801,595b7e5edb003a28180a8b0d017b3cb0133ea763,400.48729439150407
3802,8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,476.17418037529444
3803,46a697f4c8e3f21cde73ea82e859032ba778c4a7,565.4241892798088
3805,b04f5a32926fa64f940dfc5b37827973e1ffdab7,445.3569884109147
3807,4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,415.7657463542059
3808,b02a44458d192e2b88fc6a22f10b76564289b3bb,539.4576280330722
3812,0672bbae643d4a999853d5fd1f3a4341848b8525,385.5173442747086
3813,dbc2ffa058d03823310bd5a22ffcaaa9e164f059,497.3984901822646
3815,9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,475.2107199922164
3816,c0c1b0a9bb9f86fe701ea75200255f2841612546,487.3075426304763
3818,95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,456.67784457015813
3819,c66ecaee41d08c2aed17688c67f41ad749dd7e08,600.8587824886229
3822,b337af487f7962a13cd01ff46a8ad018c36aae13,578.1767390641674
3823,838819e380664b54ce26c5a374fa00d5a09f1f66,500.35632104271303
3824,1254edf4a16f9986b6035a98f4739a46bd445cec,487.48955025437016
3825,659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,452.87195659290194
3827,8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,440.35685515884455
3828,ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,461.7559650352208
3829,0b2bb0d770a048460635524280814fa93d61e2d9,509.2540772298521
3830,3d37ebd4442995d8706e2b61a82e24be7810ba60,485.7957455827711
3831,71ebd4766a377b3136bf240effab3c4a21c1d160,447.74639534804703
3833,70a452eb2468fab6734007b7fbca04d798a577d4,619.0254619561392
3834,3aed699de60252c5890ae5aa8e9ee0e04762d950,388.85538236669106
3835,b4d92ef68697a52731950962efeef7732c598a29,461.7445685402086
3836,a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,397.63482308652635
3837,b0e6d9a800c6161f19982d3a2ca923369d426c3a,472.8919009252545
3838,0ba051d8db0608d22aa3afd1141b99096a3f1f01,482.25212563142145
3839,010f40757d0121c336eee26020c320b7cd22c8bd,425.5923460624352
3841,bb012421e88a0ee1ba5eae1844981ead4ad0de14,598.0543202503837
3842,d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,507.5497857539476
3843,84e64a158420dd8ed7712f200ece7060dd8928b9,483.8308498776516
3844,4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,422.8791391099104
3845,5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,441.91386800544996
3847,75b3ea3112b7c010512672e211971e1bc28e1c02,453.7015987114997
3848,5516df900f8b8146759765865b547d4101610fd6,386.2150308104432
3849,2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,484.2338215227504
3850,39afaf1c7ac2609fb67d2a82420917b00cf6d8af,454.21532916862066
3851,5951cc578661069e16579472bc48423cd559131c,487.4329851381251
3852,2c4216eeeab41b8b2359c0093d08fec4c095c0e3,419.0045388328468
3853,226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,530.4655904737772
3855,d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,498.09506793482444
3857,4eb012933907d41c6a44cd988caef09980ac4115,466.55550835667583
3858,b0fe66a054153433ea939280a03b6078ecf5627b,424.11700953387646
3859,cbb7cffc69dd02f933ea1ddaad430d855c41b92d,502.13291153169155
3860,d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,496.87000058430317
3863,7e859ae82a9d17b86d86d99eda6e5d686c038674,451.2981264909204
3865,91af1ad89f229ba526ec92b2723983e53ba52476,520.946605173262
3866,4b087a8143279d52ae9e2d5e032c6b63489c2fca,585.2840984211018
3867,92604e7c9df4b24677b55884f8331b86e058994b,543.7357701664927
3868,db41f8e8f96de2f4bbba079fc9fcab78811a3589,456.9047672932371
3869,528153c48ecb0f3be045b1089d4561e420d23789,612.3004778427085
3871,129a144075139d67277018fe820d4fc707e21a35,454.58250946871686
3872,1dcf3e435f6781415282f87c5aa126be69fc8370,520.7181633904703
3874,f011c4b90ed283985dfb7970cf469c169981545b,492.3381914599513
3876,80ae8a9263ab2dbb2b8594814807e70a6c300ec2,527.1998090276372
3877,2dc8d7a62f3cf7e88d740a13378b5f03592da235,510.1598596353127
3879,ce11a825c9d7995c37f8904cd25933a0ee3cefd3,441.1642713139527
3880,83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,477.2169386091932
3881,96c1719829492a177943eb30b1d36a03632f2486,419.2874267577513
3882,2abaa7d3759d277dd920da6e8099939c1f794be0,652.5415339428332
3883,d85e8440d362a210b00897420c938f305e036fa3,425.1397488935738
3884,28b79219833b86a583f6f39b6c18ef47e60a4938,435.6951708837204
3885,caa68a3360ee208ecbf043899bcc1c602fdf8b67,446.0094860631488
3887,5c9d188e145b935bde1da2a0de0b35321c7bb272,404.8257600158966
3888,39de7b7dc1c52dd45dbe223a0a59658a5431363a,464.20815932784785
3890,bf05715519b1e948cc6b5b56672733b370cb11c4,514.4975600869824
3893,964348513599cff01cda30441227c8fb7aaa3918,463.9219290290427
3894,0354ab5c76efd93f7718e64f89e1af479ca6e37b,448.7984500296641
3895,60562c040b6735756c31d3d53801bf0c968f036d,385.1198428633985
3896,d05bf966ff1ab2ac3aa0620fb7b9f46b9efe36f9,395.73226642565675
3897,76a579eef67261654c12a3b7057b364682b91d01,482.20592625645094
3898,b1ef1322d2d6e5b8c7b8ca2976536d9f886c4f9e,422.80460804273366
3900,a43b01b95c09f7b1887f668e50fea5986efe7122,450.87391752052605
3902,b1d9b94df65e67a5d52c55a0708839264d2488d5,445.3866199143916
3903,68989abd3f0388b6835c6cfe2c6115bbb5d658fd,517.9391212852788
3906,f15c5edca1932004fb70d8779fcc2d0fb5526804,447.70180539947324
3907,338916b4c428b53df39d8903eb484c026fab0fab,408.70977513842695
3909,508fb8507c33a15fb4655b07cf9d86a2f324fad5,511.0507692350386
3910,6d4bee056abcea733d36060113427081daae72d1,705.5000292194619
3912,a032c86d0903ec6cb708ee26590cc06c29a2a490,505.758341793867
3914,72abb9585ff5fad1e243d34c7d1ad69e5ead1f5f,623.810776675488
3915,f7fe5ca92fc675604a80acb04247d1ec2d40e066,500.0224295183144
3917,fc5b56b3712d7c98ce1caf52d085c5e7ffa4a06b,571.2259524033341
3920,31d8d7b803ec6856465de2b6549994a2900a7fa8,448.81980034866694
3922,05c1f2b2273688b2bcb99e6c3ae64e85ade9a0fe,479.86534243853254
3923,a01e0c6a668906165e58e67f4cb832b4f6f76ffe,431.5690861283837
3924,ae5c5d5c814e086c7b7de4c3dab4e6758525f777,501.86186436707965
3925,93f6002c174ea7b386b1a909d97c9cc8f20e33b5,466.6748780102446
3926,3c9a334da41db15852294edfa891312f5999a74e,625.2540202510794
3927,d2c2bbfac45a0b703f1b210d57c7fd27d76a17ed,463.1708443940643
3928,9b2ec04e55645942f7cbffe895f18dade1c4bb98,422.4052215274098
3930,dc9aac8ce495d0bc5199cdba4aeca815e2180f0f,452.8917434646585
3932,2d7302dc7ff97f99ed1e2445f2b0f280c181c91c,569.7178357485059
3933,5b0ed5b582de51c6377b545ba47ee47a1e1a57da,462.4496376951649
3934,27d52323a6cd30cbaad5a3c56dd486e50868c054,508.84880849153024
3935,18a653046a82a4c5cafbb1bcd27cb5b0f8875292,495.46838990819265
3936,8d335794a40dd8b2cd2a63b7befb612595ac9b33,449.46444384902173
3937,8bae38d71e416109afeb44e44f049ca05063b32d,531.8750292568667
3938,5aa3f595cedc6029676923a0ced951c763eb759a,472.7650151541133
3940,9711deaac163efb67ebb06a389676b2aa97279bd,562.9776739369927
3942,05b619d9bc82a73a3f9bc2082fa915e9983dcd6c,445.70064420105024
3943,0dd10002ef9464b50cd3983b09c92a4ae2c60c52,471.7981878517756
3945,a840fedf36ad6c7f853464941bda69f24e561ce6,561.2725471737775
3946,67855ef6e11f5d2c69aeca430ff04b83a97d045f,555.7462187217658
3947,fc42f6eed5bea0d1eaac96e20b83bb9afa669cd6,580.8031767175237
3948,5573260fce2f2f53f9db0eb39bd1e9c87cbe9ac1,512.1784091864524
3949,554b003cb381ad55a7aaa8a62aae6e06422eeccc,379.01968082233486
3950,4409fc9023f525d75d824b0f95e2a96ded508c1e,428.8445925572186
3951,b3f9eb3a0ba6f92b8373f4d1a1491e62f69ff52d,443.86973287647754
3952,339eae574442eb2feadab346359cfff9c94d7fe3,456.8984872473115
3954,95219ba812d70258c1c49c49332a1c15428b2ac8,565.7964527710687
3955,d1452e2825da3da9ce4809e9ff1c6a7377e31bd6,437.83695579768647
3956,1692c679d7772327a03e4a0876288f7b93f154b5,537.6997226975969
3957,62d2c02c9dd4acf91ae91dfd8fa781203bc9fc2f,418.1641392001586
3958,5546918b748940cb4bab283c64d31e9ee994c62a,628.1615792485334
3959,9a41903af416102abc04818e991da5d445eec71f,497.9545629987423
3960,eead7cec76f8c664fe2eaf1de17c4d4b20396c81,433.1176158193442
3961,153fa858e944b08dd072f907c4401d31068c530b,553.5316514544019
3963,95c55f3a9c01e36da49a2bcb5a32428885481174,471.35301793613024
3964,0d6e25ccfedded4c38caa1ffc259800b28f13de7,455.8884293502156
3965,619ba88fe59ab61fc3fd6f634f1a225937a2dddc,413.1876722109868
3966,ceb0286dda0ef14cc1d61268c3b74c9cb4f30ea1,488.6495042540847
3967,978de2f730ba3896d05e7a686c947f31f7302c24,401.84579027686226
3968,b4db18a0fd7287a039b6993dd72f89dfa14a2e40,458.0795267919642
3969,3006e43d450c8dea4fa623cd8ca77a073bfff1f9,474.3053010143481
3970,096c60e489ee4b472413b3314b29d40d6c448a4d,567.9192459904763
3971,c23027593c25c62587d6fc1bf61120f8d76ed0d3,461.6683718218567
3973,08294394882e3ebf3de26f13ef4c9914ecc9cf97,365.77659139390295
3974,a57d893c8ae0a2ddceefb6c117e28d2e86070fc3,464.63749343302413
3975,274ae35270dd91c50510ceb8406a7cda3790822c,479.269232493197
3976,d0dd165443558cd766839a27fd916afac1a30b2a,397.5267123025952
3978,74b248a09e46df7999d7550e8a996eb8f1688cd0,598.0051417780618
3979,091070cbbf4136b1b6ae25fc5ab5462276849486,554.4580658815321
3980,03bff6d8599a17ba9c58824ed92d39e952eef74f,423.95874914777147
3982,030319ee21c3366af809e1d2fd6e3b755d1fa82f,470.6262298137634
