,NU_INSCRICAO,NU_NOTA_MT
3601,8005937a977eaf54535cec4e86fffe0622d86027,485.7842415079193
3602,d548b75b88388dba356a5e7043d802523cebf7be,446.59475509223915
3603,5aed9b781bc9d334def639b9e22fa0edd86c4104,399.3559826769458
3604,8d273cc5ff9520947e212b4bab15a7bf125d51ae,574.4497040377257
3605,beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,482.87496555394904
3606,6bb0347a27172b6da6a477b212ac453ee0b317d6,444.1926337656578
3608,5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,561.8885048967857
3609,e095d83730d16bdca52edda499352823c0ae9a7d,480.208573812054
3610,7fb12a1d1f8106aa942787429c57962db62209f4,453.84504880436157
3611,3e0fd99c643bac4c7354025cacbc04922c4d7af8,376.5245717377361
3612,6bd7e53fde462120da3e1f3abc359dcd853f38a1,432.0752588469542
3614,931c9b68503203e3dde2b2416193f56f3b3240b1,472.4260979168078
3617,a15d809e0a87059fde96b0b69718e260119b680f,457.3287987522524
3618,fce9f32ec22885e4680e8e992ec173aaa112d41e,445.70612301110924
3619,41cdcbe8b3d19283983318846c677a4c15af4aaa,418.38680372091164
3621,93fc86498d9aab1cc0b79b62ca83a2c303fa978d,411.2231172334906
3622,0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,502.85078682917157
3623,9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,395.928814894955
3625,c809774e530a33dfb2e8131fb2859acb1d60fc16,571.1424202476396
3627,17852911ec609b95147c2b36507cf41c374feee7,583.9157350407258
3628,ac30e056ebf05c2d64f1827a7df1621f05ae2f49,445.21704800664537
3629,2818b1f99095fab6d1019efc123108c69504dfbb,480.0545154118952
3631,3c7d52ad907c55f7334346a768b44288ebb5b72e,462.21918699780156
3633,8bd427155d8fbac266279acd0e1cfbd04198f2c3,463.5127685148053
3634,ca7b735d284c323a2a5a8e07da8e6adf767b8e23,465.8153388213655
3635,dee4340768896265cc860b2143a197f1e83857dc,482.8842091071104
3636,4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,579.8774395198964
3637,0013741ec1dc7e4c3b5baf73f61a47d7585292d9,508.14649998810427
3639,03faf309404717170977dd61b95ff1814c40088c,432.8007908580263
3640,cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,422.44389498237473
3641,2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,490.30364266554005
3642,ceb125e2a8f67106d58e63f317c812b764d3f725,569.1663950761101
3645,084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,445.98043108632197
3646,e953271d07ef14f77f07eb72a93de203efa33b06,473.8567888648935
3647,9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,415.28945082095487
3648,2c3e89ffb7d52702eb2d96bd704b80dc058ff897,540.8782832202728
3650,4abd3801858b276db1a70ee7e94c1d899b79e380,619.2085502633383
3652,c59cbd8309df8defa64508ebcbeefbcab5b24b50,440.5621330960774
3653,c9041f3b039b43b8eee4400b24308cb2f1c20a6e,433.1545009230967
3654,6dd26d0500fac7c3b12384dc9790d56647196ade,444.76955633128495
3657,f99ef219338343ac35a138627ab44549fcc9247d,588.6584862712125
3659,367a987b5a240cb3cd1ba4302f32f1e9adf75129,423.70212322114776
3660,71b69bc0230f1d10277c460ca6226d6886d0799a,558.3145924658425
3661,fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,610.7162385243271
3663,85ddb58c793932dc0b1244a67d490cfb45c64aa6,429.539903311814
3664,0683bd41ef13129ea73344ea989e0c2e93910ef2,547.5905803042738
3665,bdda2058e08eea69e4c188395e34efa77d626279,443.54897531876253
3667,e24c79803fab5038ccbe849262f642dcbca4a735,477.27958824566196
3669,809a406544f9c7b0ec78cbf04043abdd3bfd5faa,484.85548831717057
3671,10ce02a9154cccd22497208b8e0195af192540a7,469.21491996332776
3672,c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,423.93128415812885
3674,368c201123a334ce74cb5b5736cecdc4dcd7f43b,452.6511402987385
3676,951544af1d2cc99f72def1e5050a514a7d869da7,396.5965425969504
3678,47c56b81cb75952158cc58ac1dba1c6adec1e441,501.6160725245564
3680,19df9feceee051f2b3466617bd4969688049c530,475.1459168485609
3682,5128a1a7c4743109ace5dcfd42879ee999290536,458.45310125226575
3683,396393b00220c19d1da779dd40277ab033825c5b,466.0807409757796
3684,aa3c70232b75e6699d4fddad8278b785019de599,489.7950657335983
3685,23fe757306c647c997ddd80b681ee7cdd693ed0a,441.00922981485184
3686,8338d85c01042aa8d043b4f004e1051b7dab9385,364.19597356418893
3687,1ae3591562a76ac63d7f8edf9113a2eaad373539,502.9790878039601
3688,4fd659b8ab4ac00f9233609c32a6f735b909493e,478.28711501027817
3689,97c20f6f8377abce03e1a8e94f3e9428a7692d5a,626.3316724061169
3690,71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,460.50964615696466
3691,eb72e93988532c686581729e39b8b969e8fe11f9,516.592641873023
3692,f8b9cf59ba045595c2635ca232e74e417468054f,411.6374471663823
3693,e2867649339be49075bcc34446b27b84685df132,555.2478721369962
3694,a684d0f8cbd3951c1aa7f0eb17207255da6a5342,465.6055909018918
3695,4b83e292acd8b9b0ff3f73d2d76786c668346b02,572.2677343469534
3696,f220f1ad2b33afcbe62e6d7110acbf8f33611643,434.91792989878724
3698,8e397c184b99d98a6321ece206c14e060259f972,467.475791607726
3699,007d54236b259073657f2ec22ec77f01f53cc845,387.68791207703873
3700,b821047b68fddf477c463a21d71311fe8dfeb73a,553.5162392969376
3701,fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,399.94468935082904
3704,7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,425.36843667179465
3706,0031a184b641879da21aa6b20afe7fe981cbd0b9,431.243903563336
3707,3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,676.2482742555189
3709,f0527e3f10cbf275c69eda7ebf7e521f74723644,499.31039633590143
3710,dbb9805d453e8be32d844ff35ab54818f1862c4a,398.0271804255321
3711,c063002d93b60b03895b07efdfb49981c0aa74cf,569.5168630848241
3712,79a82427efed350356cfde73470641b0143931af,493.3185173776548
3713,998dd43e87b4e1a075aa5af92a3dd5aa644b6710,417.8014383789805
3714,b6896311e1e6509aa201bb98af9d59a9f92ae26d,536.0288532690299
3715,cdbc37753e75ff9e9084f74b9ea32790dc3021c8,553.1965542615433
3716,1ff27016f59accc6db15f32efc63c1e359c2e640,470.7637223756515
3718,70f54399076674b5788c25a4f91590eef521c586,501.5264340832801
3719,c9c74863e650894c407ecff2e859d545add51127,463.90889956278863
3720,5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,447.61609069805144
3721,adb2c4c81f38b46232c14ba76031de8e4d932bfd,421.1268739134887
3722,ee5f9994df3331cf0df76303584bab4070a28d0d,528.7669719741727
3723,f1188bd78bb2caf3b243095a7efa21a90b455323,526.4973210096107
3724,469a2496f12cda71984b4783186e4a81ddc66d05,485.0906469643439
3725,53aff6504cf05345877577b392df1e6d3495f96c,468.36529280237795
3726,c93e7b3dbc68c73e8b971c76348d35b6ab96f832,558.6463590309829
3728,16e35b093d462f16bca8f46ef05907d7674171b5,398.98826869275223
3729,39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,410.3534576711956
3730,61d98e628e77be0d8884ce8f3108afc6ae7c5c03,523.6040025502755
3731,603cdac3e2637a1775d0835a35b1824a66d6f159,518.8004941276993
3732,729dbf9ac607943285cf9cabf80503f9e1112cb0,636.0559135870012
3733,6553371b304d9effccd011d3ed11f852354b335c,450.8870257003394
3734,dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,455.0187032757678
3735,6b11913937224ba8eac6c17003a30e9d6939b6a3,381.5692088297352
3736,11cca4c8990d674ff1a5e26fe0040669e61a0233,381.1585325915104
3737,7cc229b6a8bfb19b7018bb362188dd9bf985cddb,450.0954470071767
3738,569fff7fa6d66e6a99c21bd650356b830ee82ff9,537.4182631608421
3739,d974c6fd7a7c8a43b2aded4a925119b6d56468a8,511.2287759131719
3740,96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,562.8192236692964
3742,01f7730894bdc452e3477d93e3c54ff415b61111,486.3585360710776
3743,5ec28648c95c2da89e5d8edceef07e9f93cda87a,445.2024598467585
3745,c72b158cced5274845a6dd714599314634bb6c48,396.5450619729552
3746,c48bba8ca267525981be488ff4e86cf050164a39,394.2918036525129
3747,f34a161eeb0416fc4b417e93ce97909636c524a9,620.1277851608554
3748,c1879190680836a87f332da038342397e16c5ccf,480.13033446936066
3749,6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,450.41893653674595
3750,92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,482.2133883367016
3752,9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,591.1482929589354
3754,9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,424.167185508579
3755,8833c7ba011d13481b959f08f6c7cf30a1556c6d,403.3210086429017
3757,f3ef288fa31afac3b0ca3aa433d13e272fe00266,478.41503954935223
3758,dd2d48e442be679f4ea26a306395cd883b62adf9,506.3569262472665
3762,2689bd93b7eeaf6477323172ff564376bbb01a61,445.35674132544307
3765,05cf942d421a1328096dd41aa129871a0f151617,459.4950362567
3766,75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,500.9596652554481
3767,cdb9efbf46b74930f814ed3315298d246112432a,574.0735210434243
3768,d223498de0171aa5a893a630d50d64cdd6c3903b,536.3341848414984
3769,c8a54292e1a0f01824920b5ecef0ed73117c82af,466.27978213009624
3770,e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,473.98083081800695
3771,94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,528.3956258866685
3772,b083c91a03a467c488143daae73bc1ca6c67eaed,404.59100143415526
3773,e045a78dd6d3a80cdb933c2c633235f9400d935e,454.3900995313692
3774,9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,474.02856257910986
3775,06dcdcbccf054a131e22e893c4ef13c5c55e95c6,539.5422745401977
3776,6d92d2501c29777b1ee946549b4c68855dcaf846,511.43401602705904
3777,7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,556.8376493694891
3780,40f78aa7da9ceea65c094319f607534e9b30365e,506.2927277299603
3783,1d24aa3d5981652501dfaed0536c6a7268269e42,510.7254689485066
3784,e172fa5f93736178e35f574e8c2ac09d5191ef51,405.0847866544426
3785,ad12d43e69656e89951352925b1783b8f52e461a,465.47875165251605
3786,baef769fe1e7fa60a51d42aecf92b955d4b897ea,444.6006131134142
3787,d0dde3b886beb447747030ffc5e4df503c77ea06,422.4392274275767
3788,5e72d4a95f175b0f3b54cc41d54beb6574bae90f,412.8193336589616
3789,8e19e5d730aa06ec06279e0b711954526ac5fdf0,550.6640604453567
3790,930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,437.84824152898227
3791,5132afe537cc020677fc257025ac2197ec8f4f76,433.52725211458306
3792,4800ed1c53611d0b9722bb55f2b5eb411d9810f2,475.06922644090724
3793,d241980523994e8163acc9fa7535cb8a2f4581c2,450.925945674108
3795,5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,513.1083097958017
3796,d53d367385fdeebd4755f504ce0b52c08212e2cf,518.6773789740103
3797,43345fa824e2d2e14c9e55ef4203fa7281384d08,494.52854165859713
3799,91715815e6d1a2fd369379aa2451e4d535f000ad,674.5446417243718
3800,fedec1c68a8209fbd9d61deb68b5758092e988b6,494.03059973192234
3801,595b7e5edb003a28180a8b0d017b3cb0133ea763,399.75336159304453
3802,8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,474.2347535903961
3803,46a697f4c8e3f21cde73ea82e859032ba778c4a7,564.7046339405031
3805,b04f5a32926fa64f940dfc5b37827973e1ffdab7,443.8037158965494
3807,4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,415.57974037865455
3808,b02a44458d192e2b88fc6a22f10b76564289b3bb,539.1444443176781
3812,0672bbae643d4a999853d5fd1f3a4341848b8525,384.1729220330673
3813,dbc2ffa058d03823310bd5a22ffcaaa9e164f059,497.79782163777037
3815,9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,476.3644721917788
3816,c0c1b0a9bb9f86fe701ea75200255f2841612546,485.9012285310222
3818,95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,456.04123040343745
3819,c66ecaee41d08c2aed17688c67f41ad749dd7e08,600.747996948136
3822,b337af487f7962a13cd01ff46a8ad018c36aae13,577.0870553802081
3823,838819e380664b54ce26c5a374fa00d5a09f1f66,499.40821325453777
3824,1254edf4a16f9986b6035a98f4739a46bd445cec,487.2072530370092
3825,659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,453.45006728619586
3827,8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,441.0776946100802
3828,ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,463.20257698423814
3829,0b2bb0d770a048460635524280814fa93d61e2d9,509.92212276032404
3830,3d37ebd4442995d8706e2b61a82e24be7810ba60,486.878286519927
3831,71ebd4766a377b3136bf240effab3c4a21c1d160,446.4200725229989
3833,70a452eb2468fab6734007b7fbca04d798a577d4,621.2321988385531
3834,3aed699de60252c5890ae5aa8e9ee0e04762d950,390.01223208734433
3835,b4d92ef68697a52731950962efeef7732c598a29,465.39072753756136
3836,a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,397.57380998547944
3837,b0e6d9a800c6161f19982d3a2ca923369d426c3a,473.65689139609873
3838,0ba051d8db0608d22aa3afd1141b99096a3f1f01,481.0279702715825
3839,010f40757d0121c336eee26020c320b7cd22c8bd,425.6988529350865
3841,bb012421e88a0ee1ba5eae1844981ead4ad0de14,599.2554671274083
3842,d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,507.7880478620603
3843,84e64a158420dd8ed7712f200ece7060dd8928b9,481.707290511919
3844,4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,422.2593237722448
3845,5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,442.8765002680619
3847,75b3ea3112b7c010512672e211971e1bc28e1c02,453.4395317360842
3848,5516df900f8b8146759765865b547d4101610fd6,386.9240790165064
3849,2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,485.00747569614714
3850,39afaf1c7ac2609fb67d2a82420917b00cf6d8af,455.2180718738373
3851,5951cc578661069e16579472bc48423cd559131c,486.2564862677214
3852,2c4216eeeab41b8b2359c0093d08fec4c095c0e3,420.0155694751624
3853,226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,531.7322369501223
3855,d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,497.4361394270448
3857,4eb012933907d41c6a44cd988caef09980ac4115,466.2886495511253
3858,b0fe66a054153433ea939280a03b6078ecf5627b,425.58234244568337
3859,cbb7cffc69dd02f933ea1ddaad430d855c41b92d,500.42538227046003
3860,d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,496.679909093861
3863,7e859ae82a9d17b86d86d99eda6e5d686c038674,453.1263052963957
3865,91af1ad89f229ba526ec92b2723983e53ba52476,522.9132742159354
3866,4b087a8143279d52ae9e2d5e032c6b63489c2fca,586.823041043808
3867,92604e7c9df4b24677b55884f8331b86e058994b,544.0583516310733
3868,db41f8e8f96de2f4bbba079fc9fcab78811a3589,456.89440029039724
3869,528153c48ecb0f3be045b1089d4561e420d23789,611.2391246423697
3871,129a144075139d67277018fe820d4fc707e21a35,456.05214990078105
3872,1dcf3e435f6781415282f87c5aa126be69fc8370,520.6051784042586
3874,f011c4b90ed283985dfb7970cf469c169981545b,491.05294661813224
3876,80ae8a9263ab2dbb2b8594814807e70a6c300ec2,528.9372005811124
3877,2dc8d7a62f3cf7e88d740a13378b5f03592da235,512.2876507879473
3879,ce11a825c9d7995c37f8904cd25933a0ee3cefd3,441.87390386602766
3880,83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,479.1949338731712
3881,96c1719829492a177943eb30b1d36a03632f2486,420.5167284578637
3882,2abaa7d3759d277dd920da6e8099939c1f794be0,652.6229344142278
3883,d85e8440d362a210b00897420c938f305e036fa3,424.5277811329081
3884,28b79219833b86a583f6f39b6c18ef47e60a4938,434.486272308031
3885,caa68a3360ee208ecbf043899bcc1c602fdf8b67,446.410455785456
3887,5c9d188e145b935bde1da2a0de0b35321c7bb272,404.5178399826383
3888,39de7b7dc1c52dd45dbe223a0a59658a5431363a,465.1616893901858
3890,bf05715519b1e948cc6b5b56672733b370cb11c4,514.4810505865908
3893,964348513599cff01cda30441227c8fb7aaa3918,463.59302718196307
3894,0354ab5c76efd93f7718e64f89e1af479ca6e37b,447.85981210560726
3895,60562c040b6735756c31d3d53801bf0c968f036d,386.01380694773525
3896,d05bf966ff1ab2ac3aa0620fb7b9f46b9efe36f9,395.80123055335895
3897,76a579eef67261654c12a3b7057b364682b91d01,481.57292016271003
3898,b1ef1322d2d6e5b8c7b8ca2976536d9f886c4f9e,423.4575351167654
3900,a43b01b95c09f7b1887f668e50fea5986efe7122,449.811159387721
3902,b1d9b94df65e67a5d52c55a0708839264d2488d5,444.40997742287465
3903,68989abd3f0388b6835c6cfe2c6115bbb5d658fd,517.1339019580907
3906,f15c5edca1932004fb70d8779fcc2d0fb5526804,448.3389662579547
3907,338916b4c428b53df39d8903eb484c026fab0fab,410.69093242938277
3909,508fb8507c33a15fb4655b07cf9d86a2f324fad5,512.0935786982659
3910,6d4bee056abcea733d36060113427081daae72d1,707.605651726828
3912,a032c86d0903ec6cb708ee26590cc06c29a2a490,504.4987026045939
3914,72abb9585ff5fad1e243d34c7d1ad69e5ead1f5f,621.8926293631998
3915,f7fe5ca92fc675604a80acb04247d1ec2d40e066,498.54181300984413
3917,fc5b56b3712d7c98ce1caf52d085c5e7ffa4a06b,571.0031557143827
3920,31d8d7b803ec6856465de2b6549994a2900a7fa8,446.4706266224399
3922,05c1f2b2273688b2bcb99e6c3ae64e85ade9a0fe,480.1028497567539
3923,a01e0c6a668906165e58e67f4cb832b4f6f76ffe,431.64028488803876
3924,ae5c5d5c814e086c7b7de4c3dab4e6758525f777,502.5816991545849
3925,93f6002c174ea7b386b1a909d97c9cc8f20e33b5,465.79770107574706
3926,3c9a334da41db15852294edfa891312f5999a74e,622.3257001130712
3927,d2c2bbfac45a0b703f1b210d57c7fd27d76a17ed,465.0883828059923
3928,9b2ec04e55645942f7cbffe895f18dade1c4bb98,423.4728085576041
3930,dc9aac8ce495d0bc5199cdba4aeca815e2180f0f,451.59026243606075
3932,2d7302dc7ff97f99ed1e2445f2b0f280c181c91c,572.5595710771638
3933,5b0ed5b582de51c6377b545ba47ee47a1e1a57da,463.4345690394166
3934,27d52323a6cd30cbaad5a3c56dd486e50868c054,510.3221144563642
3935,18a653046a82a4c5cafbb1bcd27cb5b0f8875292,493.7118362662878
3936,8d335794a40dd8b2cd2a63b7befb612595ac9b33,448.86803272840086
3937,8bae38d71e416109afeb44e44f049ca05063b32d,532.1986484483634
3938,5aa3f595cedc6029676923a0ced951c763eb759a,471.8073140501815
3940,9711deaac163efb67ebb06a389676b2aa97279bd,563.075691714276
3942,05b619d9bc82a73a3f9bc2082fa915e9983dcd6c,447.05842767812953
3943,0dd10002ef9464b50cd3983b09c92a4ae2c60c52,472.04730553720356
3945,a840fedf36ad6c7f853464941bda69f24e561ce6,562.7338915614603
3946,67855ef6e11f5d2c69aeca430ff04b83a97d045f,555.2938531766156
3947,fc42f6eed5bea0d1eaac96e20b83bb9afa669cd6,581.1267940504454
3948,5573260fce2f2f53f9db0eb39bd1e9c87cbe9ac1,513.0975555294449
3949,554b003cb381ad55a7aaa8a62aae6e06422eeccc,378.2208297646405
3950,4409fc9023f525d75d824b0f95e2a96ded508c1e,431.8259762329022
3951,b3f9eb3a0ba6f92b8373f4d1a1491e62f69ff52d,445.7301525288851
3952,339eae574442eb2feadab346359cfff9c94d7fe3,456.49481555870193
3954,95219ba812d70258c1c49c49332a1c15428b2ac8,567.7120308394792
3955,d1452e2825da3da9ce4809e9ff1c6a7377e31bd6,437.54011611955696
3956,1692c679d7772327a03e4a0876288f7b93f154b5,538.5043127500994
3957,62d2c02c9dd4acf91ae91dfd8fa781203bc9fc2f,417.97046285595053
3958,5546918b748940cb4bab283c64d31e9ee994c62a,627.7407387336793
3959,9a41903af416102abc04818e991da5d445eec71f,497.71046071439076
3960,eead7cec76f8c664fe2eaf1de17c4d4b20396c81,433.37332382892134
3961,153fa858e944b08dd072f907c4401d31068c530b,551.7296500984028
3963,95c55f3a9c01e36da49a2bcb5a32428885481174,471.5297961788901
3964,0d6e25ccfedded4c38caa1ffc259800b28f13de7,456.0318148660007
3965,619ba88fe59ab61fc3fd6f634f1a225937a2dddc,413.2247115090427
3966,ceb0286dda0ef14cc1d61268c3b74c9cb4f30ea1,489.89264826398943
3967,978de2f730ba3896d05e7a686c947f31f7302c24,402.9993533192457
3968,b4db18a0fd7287a039b6993dd72f89dfa14a2e40,459.20764407044345
3969,3006e43d450c8dea4fa623cd8ca77a073bfff1f9,473.9482587758763
3970,096c60e489ee4b472413b3314b29d40d6c448a4d,567.8112467222761
3971,c23027593c25c62587d6fc1bf61120f8d76ed0d3,461.3219562875155
3973,08294394882e3ebf3de26f13ef4c9914ecc9cf97,364.69787217362807
3974,a57d893c8ae0a2ddceefb6c117e28d2e86070fc3,463.3842937036085
3975,274ae35270dd91c50510ceb8406a7cda3790822c,478.13818455844813
3976,d0dd165443558cd766839a27fd916afac1a30b2a,398.46372758808263
3978,74b248a09e46df7999d7550e8a996eb8f1688cd0,595.0415240317075
3979,091070cbbf4136b1b6ae25fc5ab5462276849486,554.7759327857748
3980,03bff6d8599a17ba9c58824ed92d39e952eef74f,423.11761422963804
3982,030319ee21c3366af809e1d2fd6e3b755d1fa82f,471.49570299950204
3983,3363f2e16d453f013d2eb6b7e9906c9f1a009ac1,467.54855669350536
3986,b0138e0a521c3051655d1b721098d5f52e1835f7,393.884968841352
3987,a298ff0e51742a305f9efcff3b2078274cb2d6b2,552.19626994856
3989,1ea82fc649ff450e9b4c75f1af7ba8591b6e3d29,453.6133470964952
3991,dd157c374fcd3b4cfe8113af00b8df78396ceb70,416.194805411024
3992,2945f1ff8c80821c207e7880f784b841ae3ddc12,418.0477398560415
3993,252196dbc78f0404b9b522b277013b121eaa8bef,413.74198931369824
3995,e1cc4e163c273fdf972173732233395922a89aec,440.3831252153094
3996,64d2779536c4913b8a571efa31b2536903c4e67b,434.8979301134884
3997,36487fce907fc9b27f5dec420313f5a9bcda5541,442.6859675652387
3998,34e1377ac6ebdeb7643597f696b75fa8ad650fcd,499.7282324417808
3999,bb810952683d7e2fecfa039b94ac594ccbda5675,572.2896568284234
4000,af4d772c3b035b0b6ee88732ad8f4d1082016bda,421.2537891359025
4001,a88054e4ecd2baa4f6a67536ff9ab5a72a773232,448.3765457958063
4002,5f54bde80089da382fc511f03286df3e5055286d,429.94257273467446
4003,7cd5166d52a98c82381002ab0cb4ea73bbf8d976,515.4061693661561
4004,69b4c9886f0b98ca820ce2308b82eaf80c8447f2,463.79245008395395
4007,c12bc5ad48c163a8e656bd501d58526c53fd549a,672.5898189122568
4008,cc1a22f0429db012932076d5552e429acbb97610,433.8893587358575
4010,1051570b5fcd81ad813c1c87ea2956dd4f64eb00,446.9476941494785
4011,779ed0118fedfee66e5c4253eab09ddedcdf7300,437.91874423108135
4013,5888d7dc571177d09f7d9905011111d23aa7c18f,441.7435695392265
4014,d23d0699d496b7e379f9118c95ce581f748a6de8,538.2737501125796
4015,b769873bf7302f71a910cdee975c47dbfdee20c0,436.3834355540221
4017,2c6e1b5ea567fdac8e1fcdddb331348fc8851bf5,564.1544347516792
4018,19d05f1dc0b205cf6c8638bbfc335595ac7bb5a0,578.6887281796269
4019,6f60400a1f53a48778f9465c01595cc8c514517f,465.10477665304984
4020,06d6f83e37a1a70421c8c8d645386424895e09d6,458.637114829559
4021,428da6554a9a7e9f1a8a968fdc17ede08d92da84,482.63695652660914
4023,bd4c79dfc40fa855043cfab3232f55d52ea2ca98,472.66440731555736
4025,3f2243044e9df4f1f332ed54af72da3f5614d7ce,531.0697163455359
4026,f6ec931c0e86421b1c4c8bdc02d77ae435c1b0d9,428.6472498112588
4027,db3a352bdaf9f14477f254265367540b233706a1,506.17250824702995
4028,9a19fa424c24bcf26acaff7689426292c304885f,640.7623226160279
4029,1be967dd3c730c59f797a28e129633ce5478b933,455.2053793843717
4031,6aa0cc0630fd5007fbe484f7af4fbf8f8296da1e,420.45786415931724
4032,298d4d6f93ab9d1378e9f46ab1f753bcc1ef0df8,429.40498090931806
4033,9b6407639e00cd0db0932036eeb846a9f64c7fd4,489.92170398502634
4035,467114815ac851911cb1992f542b11c1bbdf431b,471.22484067041063
4036,9eab7eef302e43a59349cce16bf13ec56b5b1650,433.8260149821098
4038,744e759e02e8a372617c2f770458538747971cd0,583.7655144566259
4039,b356f2bc82b3bff6c0167416c9c6009aeeb51fd5,516.3281787776025
4041,a547a9be1ee14d52a566331ea79bef964beeb3ca,398.2770521988201
4043,7dd9dcfa7e50cef3e66f05c9675e1ad2f6eaedeb,581.8566679423641
4044,2eced8c5dd3a6785f14d726d90b4393c6c362a02,404.1856572550818
4045,e69b5d8f8430cd964b40d2e5d0cb6b7d2e80a119,465.8602756877134
4047,288045fd157d4286c74728a2b725c53e3b7f7f1a,454.9550009936303
4049,d5c3f4bb108d44d14ca73f9aba8482cee6abe766,470.56487865519
4051,d7150a1ebd50d9f117d1111b490a374253bee71c,545.527464743147
4052,e72fa771191b450f9e2e1472f016e33a60c6fb39,458.0034683588286
4053,bdd63cf70387e63e12d6ad70539ff891f7b70b0f,513.7920146855993
4054,c362cf8c211484fe825398b73f5bf443cd3be5ea,554.1444946984934
4055,7a33de3d4f9367374cbdbb6065d63763dab41569,446.8161973961232
4056,3401dc2a38ef0c202bf24be95f8ed75ff1fbb29d,376.72979223343293
4057,db8c88cd772678403eda0dd67ebd1b5ea36f17cb,522.4965664898239
4059,cfcb565c3d3f4f8ead637f0dc257f0dcf72250cf,425.6878224894514
4060,ee0885aa265050eeb090874d8fc0efe12ea4c32c,530.9312634363782
4062,0a96d84d3a96fc714d88ad71f9a4ca0ddca7c59f,520.9732028844894
4063,c5c63de7c53114b50f3ef7b23569d7ce0fd699f5,580.3404234591653
4064,aa7a3291afd542100175a10408549056827fe618,393.3367910316281
4065,11ee06622b224d5d52075c204c09e9b75325902e,491.5581384630793
4066,f706176e67c38998f303eb27cc7ce81f3611e006,572.5725366829656
4067,0c33338444f5c0c91f480ff20e060224b70da8cd,427.29446275481
4068,6fcde92b94ac81c3af51fde33ba06e9d42ab33d5,393.67642557519554
4069,cd046350ee259cbb89d55848ec3124704b0e5148,467.07768531703323
4071,064ce222f55f971ae8f088c60e27c8a028ffeaef,470.69358740767575
4073,816f7ef9ce56868b36b8cca7e59f674a9c4154b5,609.9234282436869
4074,79441742a493696551c0a9a61c041fa71930c4fb,490.795114573542
4075,039ad14ba4a17c2a9025efe15292de9fe3ce9366,409.3763765364948
4076,019b6db049d611b781a82734129785fc5dcae636,488.90153187793584
4078,66b4ad25205fc4937200b167c1423878b01fd894,467.18706583439047
4079,3fbaf4fb6d46edbafa95c75481085ad8594850f4,411.1843050013926
4080,18c844146b8b51bbcee016bec5432bf20aee54bc,398.91563014892637
4082,811dcae2887107c5930bb6a68268e5b5a7ba8927,503.882342697511
4084,7890f3989b198da9e6c8587025e413ddf77285af,440.82965728538727
4085,4efa255fd41f123305138c3ef75aabd046bcc8df,419.1683158590522
4087,33cc5b52551079fc2dc452e140637b4e28dbc611,448.4588826783725
4088,145f04ee6d7252b80a2d2c369d0d270184856c09,438.07127790861045
4089,d13cf2b05a89155aef3fc85acfc7a33afdf75a8d,430.86653588836174
